cod_mun;ESPACIAL_CLUSTER;ESPACIAL_P_VALUE;ESPACIAL_CLU_OBS;ESPACIAL_CLU_EXP;ESPACIAL_CLU_ODE;ESPACIAL_CLU_RR;ESPACIAL_CLU_POP;ESPACIAL_LOC_OBS;ESPACIAL_LOC_EXP;ESPACIAL_LOC_ODE;ESPACIAL_LOC_RR;ESPACIAL_LOC_POP;ESPACIAL_CLU_RISCO;ESPACIAL_DATA_REF
330414;3;1E-17;543;1083,28;0,5;0,48;1083,28;9;9,45;0,95;0,95;9,45;Baixo Risco;2019
330130;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;2,85;0;0;2,85;Baixo Risco;2019
330520;3;1E-17;543;1083,28;0,5;0,48;1083,28;6;6,83;0,88;0,88;6,83;Baixo Risco;2019
330600;3;1E-17;543;1083,28;0,5;0,48;1083,28;4;5,28;0,76;0,76;5,28;Baixo Risco;2019
330370;3;1E-17;543;1083,28;0,5;0,48;1083,28;3;2,87;1,05;1,05;2,87;Baixo Risco;2019
330570;3;1E-17;543;1083,28;0,5;0,48;1083,28;2;1,08;1,86;1,86;1,08;Baixo Risco;2019
330050;3;1E-17;543;1083,28;0,5;0,48;1083,28;2;1,89;1,06;1,06;1,89;Baixo Risco;2019
330227;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;6,81;0,15;0,15;6,81;Baixo Risco;2019
330540;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,24;0;0;1,24;Baixo Risco;2019
330160;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,77;0;0;0,77;Baixo Risco;2019
311620;3;1E-17;543;1083,28;0,5;0,48;1083,28;2;0,18;11,39;11,39;0,18;Baixo Risco;2019
330180;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,97;0;0;0,97;Baixo Risco;2019
330555;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;5,36;0,19;0,19;5,36;Baixo Risco;2019
330095;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,57;0;0;0,57;Baixo Risco;2019
330070;3;1E-17;543;1083,28;0,5;0,48;1083,28;8;14,68;0,54;0,54;14,68;Baixo Risco;2019
330360;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;3,8;0;0;3,8;Baixo Risco;2019
330025;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;2,03;0,49;0,49;2,03;Baixo Risco;2019
330620;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;2,42;0,41;0,41;2,42;Baixo Risco;2019
330280;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,27;0;0;1,27;Baixo Risco;2019
330120;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;1,26;0,79;0,79;1,26;Baixo Risco;2019
315860;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;0,27;3,76;3,76;0,27;Baixo Risco;2019
330150;3;1E-17;543;1083,28;0,5;0,48;1083,28;2;1,45;1,38;1,38;1,45;Baixo Risco;2019
330200;3;1E-17;543;1083,28;0,5;0,48;1083,28;4;8,75;0,46;0,46;8,75;Baixo Risco;2019
310150;3;1E-17;543;1083,28;0,5;0,48;1083,28;2;2,37;0,84;0,84;2,37;Baixo Risco;2019
330452;3;1E-17;543;1083,28;0,5;0,48;1083,28;4;9,67;0,41;0,41;9,67;Baixo Risco;2019
330450;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,61;0;0;0,61;Baixo Risco;2019
316750;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,17;0;0;0,17;Baixo Risco;2019
330110;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;1,37;0,73;0,73;1,37;Baixo Risco;2019
313980;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,87;0;0;0,87;Baixo Risco;2019
330023;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;2,2;0,45;0,45;2,2;Baixo Risco;2019
330610;3;1E-17;543;1083,28;0,5;0,48;1083,28;7;5,09;1,38;1,38;5,09;Baixo Risco;2019
330030;3;1E-17;543;1083,28;0,5;0,48;1083,28;3;6,61;0,45;0,45;6,61;Baixo Risco;2019
314950;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,23;0;0;0,23;Baixo Risco;2019
330245;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;0,35;2,84;2,84;0,35;Baixo Risco;2019
316560;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,13;0;0;0,13;Baixo Risco;2019
310610;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,24;0;0;0,24;Baixo Risco;2019
330400;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,99;0;0;1,99;Baixo Risco;2019
314080;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,99;0;0;0,99;Baixo Risco;2019
316000;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,26;0;0;0,26;Baixo Risco;2019
330590;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,74;0;0;0,74;Baixo Risco;2019
317210;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,34;0;0;0,34;Baixo Risco;2019
312850;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,25;0;0;0,25;Baixo Risco;2019
330530;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;0,65;1,53;1,53;0,65;Baixo Risco;2019
310690;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,98;0;0;0,98;Baixo Risco;2019
314020;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,2;0;0;0,2;Baixo Risco;2019
330240;3;1E-17;543;1083,28;0,5;0,48;1083,28;4;16,53;0,24;0,24;16,53;Baixo Risco;2019
312460;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,17;0;0;0,17;Baixo Risco;2019
330395;3;1E-17;543;1083,28;0,5;0,48;1083,28;1;1,66;0,6;0,6;1,66;Baixo Risco;2019
313670;3;1E-17;543;1083,28;0,5;0,48;1083,28;31;37,95;0,82;0,82;37,95;Baixo Risco;2019
315727;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,22;0;0;0,22;Baixo Risco;2019
315590;3;1E-17;543;1083,28;0,5;0,48;1083,28;3;0,38;7,83;7,84;0,38;Baixo Risco;2019
330260;3;1E-17;543;1083,28;0,5;0,48;1083,28;3;2,99;1;1;2,99;Baixo Risco;2019
330460;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,73;0;0;0,73;Baixo Risco;2019
311590;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,23;0;0;0,23;Baixo Risco;2019
315620;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,16;0;0;0,16;Baixo Risco;2019
330140;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,55;0;0;1,55;Baixo Risco;2019
310440;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,19;0;0;0,19;Baixo Risco;2019
330630;3;1E-17;543;1083,28;0,5;0,48;1083,28;5;18,25;0,27;0,27;18,25;Baixo Risco;2019
330440;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,27;0;0;1,27;Baixo Risco;2019
315110;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,73;0;0;0,73;Baixo Risco;2019
316290;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;1,82;0;0;1,82;Baixo Risco;2019
311960;3;1E-17;543;1083,28;0,5;0,48;1083,28;0;0,22;0;0;0,22;Baixo Risco;2019
330040;3;1E-17;543;1083,28;0,5;0,48;1083,28;5;12,27;0,41;0,41;12,27;Baixo Risco;2019
280490;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,89;0;0;0,89;Baixo Risco;2019
280270;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,51;0;0;0,51;Baixo Risco;2019
280440;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,19;0;0;1,19;Baixo Risco;2019
280640;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,47;0;0;0,47;Baixo Risco;2019
270670;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;3,91;0,26;0,26;3,91;Baixo Risco;2019
280340;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,82;0;0;0,82;Baixo Risco;2019
280070;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,49;0;0;0,49;Baixo Risco;2019
270680;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,1;0;0;1,1;Baixo Risco;2019
280690;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,24;0;0;0,24;Baixo Risco;2019
280380;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,23;0;0;0,23;Baixo Risco;2019
280430;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,49;2,03;2,03;0,49;Baixo Risco;2019
280160;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,37;0;0;0,37;Baixo Risco;2019
280570;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,85;1,08;1,08;1,85;Baixo Risco;2019
280330;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,2;0,83;0,83;1,2;Baixo Risco;2019
270750;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,25;0,8;0,8;1,25;Baixo Risco;2019
270320;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;1,53;1,95;1,95;1,53;Baixo Risco;2019
280730;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,2;0;0;0,2;Baixo Risco;2019
280530;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,56;1,78;1,78;0,56;Baixo Risco;2019
270270;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,29;0;0;0,29;Baixo Risco;2019
280150;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1;2,01;2,01;1;Baixo Risco;2019
280130;4;1E-17;842;1344,74;0,63;0,6;1344,74;6;2,11;2,84;2,84;2,11;Baixo Risco;2019
280020;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,36;0;0;1,36;Baixo Risco;2019
280250;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,21;0;0;0,21;Baixo Risco;2019
270820;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,43;0;0;0,43;Baixo Risco;2019
280010;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,15;0;0;0,15;Baixo Risco;2019
270590;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,3;3,3;3,3;0,3;Baixo Risco;2019
280610;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,64;0;0;0,64;Baixo Risco;2019
280110;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,26;0;0;0,26;Baixo Risco;2019
280720;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,53;1,88;1,88;0,53;Baixo Risco;2019
280400;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,03;0;0;1,03;Baixo Risco;2019
270150;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,59;1,7;1,7;0,59;Baixo Risco;2019
280660;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,74;1,36;1,36;0,74;Baixo Risco;2019
270880;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;2,05;0,97;0,97;2,05;Baixo Risco;2019
280190;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,26;0;0;0,26;Baixo Risco;2019
280460;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,68;0,6;0,6;1,68;Baixo Risco;2019
280200;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,31;0;0;0,31;Baixo Risco;2019
280470;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;0,42;7,21;7,21;0,42;Baixo Risco;2019
280310;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,33;3,04;3,04;0,33;Baixo Risco;2019
270260;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,35;0,74;0,74;1,35;Baixo Risco;2019
270400;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,54;0;0;1,54;Baixo Risco;2019
280650;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,25;4,08;4,08;0,25;Baixo Risco;2019
270230;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;3,4;0,59;0,59;3,4;Baixo Risco;2019
280260;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,38;0;0;0,38;Baixo Risco;2019
270920;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,67;0;0;1,67;Baixo Risco;2019
280590;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,61;0;0;0,61;Baixo Risco;2019
280060;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,9;0;0;1,9;Baixo Risco;2019
270290;4;1E-17;842;1344,74;0,63;0,6;1344,74;4;2,5;1,6;1,6;2,5;Baixo Risco;2019
280480;4;1E-17;842;1344,74;0,63;0,6;1344,74;7;11,22;0,62;0,62;11,22;Baixo Risco;2019
280030;4;1E-17;842;1344,74;0,63;0,6;1344,74;21;41,16;0,51;0,51;41,16;Baixo Risco;2019
280360;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,8;0,56;0,56;1,8;Baixo Risco;2019
270915;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;2,55;0,39;0,39;2,55;Baixo Risco;2019
270410;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,11;0,9;0,9;1,11;Baixo Risco;2019
280240;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,75;0;0;0,75;Baixo Risco;2019
280390;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,82;0;0;0,82;Baixo Risco;2019
280220;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,35;0;0;0,35;Baixo Risco;2019
280410;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,75;1,33;1,33;0,75;Baixo Risco;2019
270030;4;1E-17;842;1344,74;0,63;0,6;1344,74;11;14,2;0,77;0,77;14,2;Baixo Risco;2019
280050;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,18;0,85;0,85;1,18;Baixo Risco;2019
280700;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,26;0;0;0,26;Baixo Risco;2019
270420;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,83;1,09;1,09;1,83;Baixo Risco;2019
270140;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;3,38;0;0;3,38;Baixo Risco;2019
280600;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,22;0;0;1,22;Baixo Risco;2019
270375;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,71;0;0;0,71;Baixo Risco;2019
280670;4;1E-17;842;1344,74;0,63;0,6;1344,74;4;5,53;0,72;0,72;5,53;Baixo Risco;2019
280450;4;1E-17;842;1344,74;0,63;0,6;1344,74;5;2,32;2,16;2,16;2,32;Baixo Risco;2019
280290;4;1E-17;842;1344,74;0,63;0,6;1344,74;5;5,98;0,84;0,84;5,98;Baixo Risco;2019
280560;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,79;0;0;1,79;Baixo Risco;2019
270910;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,24;1,61;1,61;1,24;Baixo Risco;2019
270200;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,67;1,49;1,49;0,67;Baixo Risco;2019
280445;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,58;0;0;0,58;Baixo Risco;2019
270020;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,06;0;0;1,06;Baixo Risco;2019
270235;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,48;0,67;0,67;1,48;Baixo Risco;2019
280320;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;2,12;1,41;1,41;2,12;Baixo Risco;2019
270370;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,36;0;0;0,36;Baixo Risco;2019
270860;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;3,67;0,54;0,54;3,67;Baixo Risco;2019
280230;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,97;2,06;2,06;0,97;Baixo Risco;2019
280100;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,14;1,75;1,75;1,14;Baixo Risco;2019
270090;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,43;0;0;0,43;Baixo Risco;2019
270080;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,28;0;0;0,28;Baixo Risco;2019
280370;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,44;4,52;4,52;0,44;Baixo Risco;2019
270070;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,13;0,89;0,89;1,13;Baixo Risco;2019
270780;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,37;0;0;0,37;Baixo Risco;2019
270310;4;1E-17;842;1344,74;0,63;0,6;1344,74;6;1,59;3,78;3,78;1,59;Baixo Risco;2019
270100;4;1E-17;842;1344,74;0,63;0,6;1344,74;5;1,67;3;3;1,67;Baixo Risco;2019
270480;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,82;0;0;0,82;Baixo Risco;2019
270900;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,39;0;0;0,39;Baixo Risco;2019
270060;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,5;0;0;0,5;Baixo Risco;2019
280680;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,7;2,86;2,86;0,7;Baixo Risco;2019
270440;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,22;1,64;1,64;1,22;Baixo Risco;2019
270340;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,32;3,12;3,12;0,32;Baixo Risco;2019
280420;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,92;1,09;1,09;0,92;Baixo Risco;2019
280620;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,28;0;0;1,28;Baixo Risco;2019
270620;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,29;0;0;0,29;Baixo Risco;2019
280500;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,21;4,78;4,78;0,21;Baixo Risco;2019
270540;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,42;0;0;0,42;Baixo Risco;2019
280140;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,4;0,71;0,71;1,4;Baixo Risco;2019
270490;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,23;0;0;0,23;Baixo Risco;2019
270700;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,19;0;0;0,19;Baixo Risco;2019
270630;4;1E-17;842;1344,74;0,63;0,6;1344,74;4;4,53;0,88;0,88;4,53;Baixo Risco;2019
270640;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,48;0,67;0,67;1,48;Baixo Risco;2019
270470;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;3,21;0;0;3,21;Baixo Risco;2019
280520;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,42;2,4;2,4;0,42;Baixo Risco;2019
270255;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,15;0,87;0,87;1,15;Baixo Risco;2019
270600;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;0,73;4,08;4,08;0,73;Baixo Risco;2019
280350;4;1E-17;842;1344,74;0,63;0,6;1344,74;5;6,64;0,75;0,75;6,64;Baixo Risco;2019
270690;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;2,09;0,48;0,48;2,09;Baixo Risco;2019
270120;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,67;1,49;1,5;0,67;Baixo Risco;2019
270570;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,3;0;0;1,3;Baixo Risco;2019
270660;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,48;0;0;0,48;Baixo Risco;2019
280210;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;4,3;0,7;0,7;4,3;Baixo Risco;2019
270040;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;2,79;0;0;2,79;Baixo Risco;2019
270760;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,7;2,85;2,85;0,7;Baixo Risco;2019
270840;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,85;1,08;1,08;1,85;Baixo Risco;2019
270250;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,69;0;0;0,69;Baixo Risco;2019
270940;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,57;0,64;0,64;1,57;Baixo Risco;2019
270130;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,25;0;0;1,25;Baixo Risco;2019
270220;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,36;0;0;0,36;Baixo Risco;2019
270530;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,34;0;0;0,34;Baixo Risco;2019
280710;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;2,62;0,38;0,38;2,62;Baixo Risco;2019
270790;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,45;0;0;0,45;Baixo Risco;2019
280067;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,7;1,18;1,18;1,7;Baixo Risco;2019
270170;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,02;1,97;1,97;1,02;Baixo Risco;2019
280630;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,84;2,39;2,39;0,84;Baixo Risco;2019
270430;4;1E-17;842;1344,74;0,63;0,6;1344,74;36;62,85;0,57;0,57;62,85;Baixo Risco;2019
270180;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,51;0;0;0,51;Baixo Risco;2019
280540;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;2,1;0,48;0,48;2,1;Baixo Risco;2019
270890;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,87;0;0;0,87;Baixo Risco;2019
292380;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,87;0,54;0,54;1,87;Baixo Risco;2019
280580;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,26;1,59;1,59;1,26;Baixo Risco;2019
270800;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;2,83;1,06;1,06;2,83;Baixo Risco;2019
280510;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,6;0;0;0,6;Baixo Risco;2019
270190;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,44;0;0;0,44;Baixo Risco;2019
280040;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,64;1,57;1,57;0,64;Baixo Risco;2019
270770;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;4,61;0,43;0,43;4,61;Baixo Risco;2019
290920;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,03;1,94;1,94;1,03;Baixo Risco;2019
260210;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;2,93;0,68;0,68;2,93;Baixo Risco;2019
292420;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,05;0,96;0,96;1,05;Baixo Risco;2019
270720;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,85;2,34;2,34;0,85;Baixo Risco;2019
270520;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,03;0;0;1,03;Baixo Risco;2019
260860;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,81;0;0;0,81;Baixo Risco;2019
270550;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,67;0,6;0,6;1,67;Baixo Risco;2019
270810;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,65;0;0;0,65;Baixo Risco;2019
280760;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,54;1,3;1,3;1,54;Baixo Risco;2019
270110;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,63;0;0;0,63;Baixo Risco;2019
280280;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,06;0,95;0,95;1,06;Baixo Risco;2019
260470;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,13;0,88;0,88;1,13;Baixo Risco;2019
270710;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;1,45;2,07;2,07;1,45;Baixo Risco;2019
280120;4;1E-17;842;1344,74;0,63;0,6;1344,74;4;1,75;2,29;2,29;1,75;Baixo Risco;2019
270895;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,8;0;0;0,8;Baixo Risco;2019
280300;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;2,55;1,18;1,18;2,55;Baixo Risco;2019
261510;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,44;2,25;2,25;0,44;Baixo Risco;2019
270460;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,57;1,74;1,74;0,57;Baixo Risco;2019
260650;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,16;0,87;0,87;1,16;Baixo Risco;2019
260050;4;1E-17;842;1344,74;0,63;0,6;1344,74;3;2,53;1,19;1,19;2,53;Baixo Risco;2019
260240;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,55;0;0;0,55;Baixo Risco;2019
270930;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;3,93;0,51;0,51;3,93;Baixo Risco;2019
290035;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,13;0,89;0,89;1,13;Baixo Risco;2019
270610;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,7;0;0;0,7;Baixo Risco;2019
270644;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,81;0;0;0,81;Baixo Risco;2019
261230;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,96;0;0;0,96;Baixo Risco;2019
261010;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,48;0;0;0,48;Baixo Risco;2019
280750;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,87;1,14;1,14;0,87;Baixo Risco;2019
280170;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;1,07;0,93;0,93;1,07;Baixo Risco;2019
270280;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,77;0;0;0,77;Baixo Risco;2019
270580;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,56;0;0;0,56;Baixo Risco;2019
280740;4;1E-17;842;1344,74;0,63;0,6;1344,74;4;3,32;1,21;1,21;3,32;Baixo Risco;2019
280550;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;1,54;1,29;1,29;1,54;Baixo Risco;2019
261030;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,7;1,42;1,42;0,7;Baixo Risco;2019
270050;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;0,95;0;0;0,95;Baixo Risco;2019
293076;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,65;1,53;1,53;0,65;Baixo Risco;2019
291075;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,2;0;0;1,2;Baixo Risco;2019
270830;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,42;0;0;1,42;Baixo Risco;2019
270850;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;2,01;0;0;2,01;Baixo Risco;2019
260600;4;1E-17;842;1344,74;0,63;0,6;1344,74;7;8,46;0,83;0,83;8,46;Baixo Risco;2019
291790;4;1E-17;842;1344,74;0,63;0,6;1344,74;2;0,66;3,03;3,03;0,66;Baixo Risco;2019
270380;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,42;0;0;1,42;Baixo Risco;2019
261320;4;1E-17;842;1344,74;0,63;0,6;1344,74;0;1,39;0;0;1,39;Baixo Risco;2019
260100;4;1E-17;842;1344,74;0,63;0,6;1344,74;1;0,7;1,43;1,43;0,7;Baixo Risco;2019
